Country or Area,Year,Transaction,Unnamed: 0,Unnamed: 0.1,Quantity,Quantity Footnotes,Conversion_in_kWh,Commodity
Haiti,2014,Consumption by households,2767,2767,8.0,0.0,57760000.0,Liquid biofuels
Haiti,2014,Final consumption,2785,2785,8.0,0.0,57760000.0,Liquid biofuels
Haiti,2014,Final energy consumption,2749,2749,8.0,0.0,57760000.0,Liquid biofuels
Haiti,2014,Total energy supply,2776,2776,8.0,0.0,57760000.0,Liquid biofuels
Haiti,2014,production,2737,2737,8.0,0.0,57760000.0,Liquid biofuels
Haiti,2015,Consumption by Other,2757,2757,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2015,Consumption by households,2766,2766,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2015,Final consumption,2784,2784,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2015,Final energy consumption,2748,2748,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2015,Total energy supply,2775,2775,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2015,production,2736,2736,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2016,Consumption by Other,2756,2756,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2016,Consumption by households,2765,2765,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2016,Final consumption,2783,2783,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2016,Final energy consumption,2747,2747,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2016,Total energy supply,2774,2774,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2016,production,2735,2735,9.0,0.0,64980000.0,Liquid biofuels
Haiti,2017,Consumption by Other,2755,2755,8.743,0.0,63124460.0,Liquid biofuels
Haiti,2017,Consumption by households,2764,2764,8.743,0.0,63124460.0,Liquid biofuels
Haiti,2017,Final consumption,2782,2782,8.743,0.0,63124460.0,Liquid biofuels
Haiti,2017,Final energy consumption,2746,2746,8.743,0.0,63124460.0,Liquid biofuels
Haiti,2017,Total energy supply,2773,2773,8.743,0.0,63124460.0,Liquid biofuels
Haiti,2017,production,2734,2734,8.743,0.0,63124460.0,Liquid biofuels
Haiti,2018,Consumption by Other,2754,2754,8.872,0.0,64055840.0,Liquid biofuels
Haiti,2018,Consumption by households,2763,2763,8.872,0.0,64055840.0,Liquid biofuels
Haiti,2018,Final consumption,2781,2781,8.872,0.0,64055840.0,Liquid biofuels
Haiti,2018,Final energy consumption,2745,2745,8.872,0.0,64055840.0,Liquid biofuels
Haiti,2018,Total energy supply,2772,2772,8.872,0.0,64055840.0,Liquid biofuels
Haiti,2018,production,2733,2733,8.872,0.0,64055840.0,Liquid biofuels
Haiti,2019,Consumption by Other,2753,2753,10.004,0.0,72228880.0,Liquid biofuels
Haiti,2019,Consumption by households,2762,2762,10.004,0.0,72228880.0,Liquid biofuels
Haiti,2019,Final consumption,2780,2780,10.004,0.0,72228880.0,Liquid biofuels
Haiti,2019,Final energy consumption,2744,2744,10.004,0.0,72228880.0,Liquid biofuels
Haiti,2019,Total energy supply,2771,2771,10.004,0.0,72228880.0,Liquid biofuels
Haiti,2019,imports,2741,2741,1.0,0.0,7220000.0,Liquid biofuels
Haiti,2019,production,2732,2732,9.004,0.0,65008880.0,Liquid biofuels
Hungary,2005,Consumption by road,2891,2891,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2005,Final consumption,2922,2922,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2005,Final energy consumption,2861,2861,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2005,Total energy supply,2907,2907,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2005,consumption by transport,2876,2876,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2005,production,2804,2804,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2006,Consumption by road,2890,2890,17.0,0.0,122740000.0,Liquid biofuels
Hungary,2006,Exports,3539,3539,9.0,0.0,90000000.0,Liquid biofuels
Hungary,2006,Final consumption,2921,2921,17.0,0.0,122740000.0,Liquid biofuels
Hungary,2006,Final energy consumption,2860,2860,17.0,0.0,122740000.0,Liquid biofuels
Hungary,2006,Imports,3524,3524,10.0,0.0,100000000.0,Liquid biofuels
Hungary,2006,Stock changes,3554,3554,1.0,0.0,10000000.0,Liquid biofuels
Hungary,2006,Total energy supply,6521,6521,17.0,0.0,122740000.0,Liquid biofuels
Hungary,2006,consumption by transport,2875,2875,17.0,0.0,122740000.0,Liquid biofuels
Hungary,2006,production,2803,2803,17.0,0.0,122740000.0,Liquid biofuels
Hungary,2007,Consumption by road,6483,6483,44.0,0.0,323240000.0,Liquid biofuels
Hungary,2007,Consumption in transport,3581,3581,2.0,0.0,20000000.0,Liquid biofuels
Hungary,2007,Exports,3538,3538,21.0,0.0,210000000.0,Liquid biofuels
Hungary,2007,Final consumption,6548,6548,44.0,0.0,323240000.0,Liquid biofuels
Hungary,2007,Final energy consumption,6427,6427,44.0,0.0,323240000.0,Liquid biofuels
Hungary,2007,Imports,3523,3523,17.0,0.0,170000000.0,Liquid biofuels
Hungary,2007,Production,3509,3509,9.0,0.0,90000000.0,Liquid biofuels
Hungary,2007,Stock changes,3553,3553,4.0,0.0,40000000.0,Liquid biofuels
Hungary,2007,Total energy supply,6519,6519,42.0,0.0,306020000.0,Liquid biofuels
Hungary,2007,consumption by transport,2874,2874,42.0,0.0,303240000.0,Liquid biofuels
Hungary,2007,exports,2832,2832,1.0,0.0,7220000.0,Liquid biofuels
Hungary,2007,imports,2818,2818,29.0,0.0,209380000.0,Liquid biofuels
Hungary,2007,production,2802,2802,14.0,0.0,101080000.0,Liquid biofuels
Hungary,2007,stock changes,2846,2846,1.0,0.0,7220000.0,Liquid biofuels
Hungary,2008,Consumption by road,6481,6481,205.0,0.0,1847060000.0,Liquid biofuels
Hungary,2008,Consumption in transport,3580,3580,132.0,0.0,1320000000.0,Liquid biofuels
Hungary,2008,Exports,3537,3537,37.0,0.0,370000000.0,Liquid biofuels
Hungary,2008,Final consumption,6546,6546,205.0,0.0,1847060000.0,Liquid biofuels
Hungary,2008,Final energy consumption,6425,6425,205.0,0.0,1847060000.0,Liquid biofuels
Hungary,2008,Imports,3522,3522,31.0,0.0,310000000.0,Liquid biofuels
Hungary,2008,Production,3508,3508,137.0,0.0,1370000000.0,Liquid biofuels
Hungary,2008,Stock changes,3552,3552,-5.0,0.0,-50000000.0,Liquid biofuels
Hungary,2008,Total energy supply,6517,6517,209.0,0.0,1887060000.0,Liquid biofuels
Hungary,2008,consumption by transport,2873,2873,73.0,0.0,527060000.0,Liquid biofuels
Hungary,2008,exports,2831,2831,9.0,0.0,64980000.0,Liquid biofuels
Hungary,2008,imports,2817,2817,21.0,0.0,151620000.0,Liquid biofuels
Hungary,2008,production,2801,2801,62.0,0.0,447640000.0,Liquid biofuels
Hungary,2008,stock changes,2845,2845,1.0,0.0,7220000.0,Liquid biofuels
Hungary,2009,Consumption by road,6479,6479,210.0,0.0,1897060000.0,Liquid biofuels
Hungary,2009,Consumption in transport,3579,3579,137.0,0.0,1370000000.0,Liquid biofuels
Hungary,2009,Exports,3536,3536,10.0,0.0,100000000.0,Liquid biofuels
Hungary,2009,Final consumption,6544,6544,210.0,0.0,1897060000.0,Liquid biofuels
Hungary,2009,Final energy consumption,6423,6423,210.0,0.0,1897060000.0,Liquid biofuels
Hungary,2009,Imports,3521,3521,23.0,0.0,230000000.0,Liquid biofuels
Hungary,2009,Production,3507,3507,125.0,0.0,1250000000.0,Liquid biofuels
Hungary,2009,Stock changes,3551,3551,2.0,0.0,20000000.0,Liquid biofuels
Hungary,2009,Total energy supply,6515,6515,208.0,0.0,1879840000.0,Liquid biofuels
Hungary,2009,consumption by transport,2872,2872,73.0,0.0,527060000.0,Liquid biofuels
Hungary,2009,exports,2830,2830,3.0,0.0,21660000.0,Liquid biofuels
Hungary,2009,imports,2816,2816,11.0,0.0,79420000.0,Liquid biofuels
Hungary,2009,production,2800,2800,65.0,0.0,469300000.0,Liquid biofuels
Hungary,2009,stock changes,2844,2844,1.0,0.0,7220000.0,Liquid biofuels
Hungary,2010,Consumption by road,6477,6477,221.0,0.0,1962580000.0,Liquid biofuels
Hungary,2010,Consumption in transport,3578,3578,132.0,0.0,1320000000.0,Liquid biofuels
Hungary,2010,Exports,3535,3535,31.0,0.0,310000000.0,Liquid biofuels
Hungary,2010,Final consumption,6542,6542,221.0,0.0,1962580000.0,Liquid biofuels
Hungary,2010,Final energy consumption,6421,6421,221.0,0.0,1962580000.0,Liquid biofuels
Hungary,2010,Imports,3520,3520,24.0,0.0,240000000.0,Liquid biofuels
Hungary,2010,Production,3506,3506,141.0,0.0,1410000000.0,Liquid biofuels
Hungary,2010,Stock changes,3550,3550,2.0,0.0,20000000.0,Liquid biofuels
Hungary,2010,Total energy supply,6513,6513,222.0,0.0,1969800000.0,Liquid biofuels
Hungary,2010,consumption by transport,2871,2871,89.0,0.0,642580000.0,Liquid biofuels
Hungary,2010,exports,2829,2829,4.0,0.0,28880000.0,Liquid biofuels
Hungary,2010,imports,2815,2815,69.0,0.0,498180000.0,Liquid biofuels
Hungary,2010,production,2799,2799,24.0,0.0,173280000.0,Liquid biofuels
Hungary,2010,stock changes,2843,2843,-1.0,0.0,-7220000.0,Liquid biofuels
Hungary,2011,Consumption by road,6475,6475,203.0,0.0,1790920000.0,Liquid biofuels
Hungary,2011,Consumption in transport,3577,3577,117.0,0.0,1170000000.0,Liquid biofuels
Hungary,2011,Exports,3534,3534,69.0,0.0,690000000.0,Liquid biofuels
Hungary,2011,Final consumption,6540,6540,203.0,0.0,1790920000.0,Liquid biofuels
Hungary,2011,Final energy consumption,6419,6419,203.0,0.0,1790920000.0,Liquid biofuels
Hungary,2011,Imports,3519,3519,43.0,0.0,430000000.0,Liquid biofuels
Hungary,2011,Net transfers,3555,3555,-17.0,0.0,-170000000.0,Liquid biofuels
Hungary,2011,Production,3505,3505,142.0,0.0,1420000000.0,Liquid biofuels
Hungary,2011,Stock changes,3549,3549,-2.0,0.0,-20000000.0,Liquid biofuels
Hungary,2011,Total energy supply,6511,6511,204.0,0.0,1800920000.0,Liquid biofuels
Hungary,2011,consumption by transport,2870,2870,86.0,0.0,620920000.0,Liquid biofuels
Hungary,2011,exports,2828,2828,10.0,0.0,72200000.0,Liquid biofuels
Hungary,2011,imports,2814,2814,71.0,0.0,512620000.0,Liquid biofuels
Hungary,2011,production,2798,2798,24.0,0.0,173280000.0,Liquid biofuels
Hungary,2011,stock changes,2842,2842,-1.0,0.0,-7220000.0,Liquid biofuels
Hungary,2012,"Consumption by agriculture, forestry and fishing",3600,3600,1.0,0.0,10000000.0,Liquid biofuels
Hungary,2012,Consumption by other,3597,3597,1.0,0.0,10000000.0,Liquid biofuels
Hungary,2012,Consumption by road,6473,6473,195.0,0.0,1727600000.0,Liquid biofuels
Hungary,2012,Consumption in transport,3576,3576,115.0,0.0,1150000000.0,Liquid biofuels
Hungary,2012,Exports,3533,3533,81.0,0.0,810000000.0,Liquid biofuels
Hungary,2012,Final consumption,6538,6538,196.0,0.0,1737600000.0,Liquid biofuels
Hungary,2012,Final energy consumption,6417,6417,196.0,0.0,1737600000.0,Liquid biofuels
Hungary,2012,Imports,3518,3518,22.0,0.0,220000000.0,Liquid biofuels
Hungary,2012,Production,3504,3504,144.0,0.0,1440000000.0,Liquid biofuels
Hungary,2012,Stock changes,3548,3548,-31.0,0.0,-310000000.0,Liquid biofuels
Hungary,2012,Total energy supply,6509,6509,196.0,0.0,1737600000.0,Liquid biofuels
Hungary,2012,consumption by transport,2869,2869,80.0,0.0,577600000.0,Liquid biofuels
Hungary,2012,exports,2827,2827,203.0,0.0,1465660000.0,Liquid biofuels
Hungary,2012,imports,2813,2813,71.0,0.0,512620000.0,Liquid biofuels
Hungary,2012,production,2797,2797,240.0,0.0,1732800000.0,Liquid biofuels
Hungary,2012,stock changes,2841,2841,28.0,0.0,202160000.0,Liquid biofuels
Hungary,2013,"Consumption by agriculture, forestry and fishing",3599,3599,0.0,0.0,0.0,Liquid biofuels
Hungary,2013,Consumption by other,3596,3596,0.0,0.0,0.0,Liquid biofuels
Hungary,2013,Consumption by road,6471,6471,167.0,0.0,1533780000.0,Liquid biofuels
Hungary,2013,Consumption in transport,3575,3575,118.0,0.0,1180000000.0,Liquid biofuels
Hungary,2013,Exports,3532,3532,85.0,0.0,850000000.0,Liquid biofuels
Hungary,2013,Final consumption,6536,6536,167.0,0.0,1533780000.0,Liquid biofuels
Hungary,2013,Final energy consumption,6415,6415,167.0,0.0,1533780000.0,Liquid biofuels
Hungary,2013,Imports,3517,3517,80.0,0.0,800000000.0,Liquid biofuels
Hungary,2013,Production,3503,3503,140.0,0.0,1400000000.0,Liquid biofuels
Hungary,2013,Stock changes,3547,3547,16.0,0.0,160000000.0,Liquid biofuels
Hungary,2013,Total energy supply,6507,6507,175.0,0.0,1594320000.0,Liquid biofuels
Hungary,2013,consumption by transport,2868,2868,49.0,0.0,353780000.0,Liquid biofuels
Hungary,2013,exports,2826,2826,273.0,0.0,1971060000.0,Liquid biofuels
Hungary,2013,imports,2812,2812,40.0,0.0,288800000.0,Liquid biofuels
Hungary,2013,production,2796,2796,283.0,0.0,2043260000.0,Liquid biofuels
Hungary,2013,stock changes,2840,2840,-6.0,0.0,-43320000.0,Liquid biofuels
Hungary,2014,"Consumption by agriculture, forestry and fishing",3598,3598,0.0,0.0,0.0,Liquid biofuels
Hungary,2014,Consumption by other,3595,3595,0.0,0.0,0.0,Liquid biofuels
Hungary,2014,Consumption by road,6469,6469,238.0,0.0,2115900000.0,Liquid biofuels
Hungary,2014,Consumption in transport,3574,3574,143.0,0.0,1430000000.0,Liquid biofuels
Hungary,2014,Exports,3531,3531,107.0,0.0,1070000000.0,Liquid biofuels
Hungary,2014,Final consumption,6534,6534,238.0,0.0,2115900000.0,Liquid biofuels
Hungary,2014,Final energy consumption,6413,6413,238.0,0.0,2115900000.0,Liquid biofuels
Hungary,2014,Imports,3516,3516,93.0,0.0,930000000.0,Liquid biofuels
Hungary,2014,Production,3502,3502,133.0,0.0,1330000000.0,Liquid biofuels
Hungary,2014,Stock changes,3546,3546,-24.0,0.0,-240000000.0,Liquid biofuels
Hungary,2014,Total energy supply,6505,6505,238.0,0.0,2115900000.0,Liquid biofuels
Hungary,2014,consumption by transport,2867,2867,95.0,0.0,685900000.0,Liquid biofuels
Hungary,2014,exports,2825,2825,254.0,0.0,1833880000.0,Liquid biofuels
Hungary,2014,imports,2811,2811,55.0,0.0,397100000.0,Liquid biofuels
Hungary,2014,production,2795,2795,295.0,0.0,2129900000.0,Liquid biofuels
Hungary,2014,stock changes,2839,2839,1.0,0.0,7220000.0,Liquid biofuels
Hungary,2015,Consumption by road,6467,6467,215.0,0.0,1963740000.0,Liquid biofuels
Hungary,2015,Consumption in transport,3573,3573,148.0,0.0,1480000000.0,Liquid biofuels
Hungary,2015,Exports,3530,3530,115.0,0.0,1150000000.0,Liquid biofuels
Hungary,2015,Final consumption,6532,6532,215.0,0.0,1963740000.0,Liquid biofuels
Hungary,2015,Final energy consumption,6411,6411,215.0,0.0,1963740000.0,Liquid biofuels
Hungary,2015,Imports,3515,3515,110.0,0.0,1100000000.0,Liquid biofuels
Hungary,2015,Production,3501,3501,146.0,0.0,1460000000.0,Liquid biofuels
Hungary,2015,Stock changes,3545,3545,-6.0,0.0,-60000000.0,Liquid biofuels
Hungary,2015,Total energy supply,6503,6503,214.0,0.0,1953740000.0,Liquid biofuels
Hungary,2015,consumption by transport,2866,2866,67.0,0.0,483740000.0,Liquid biofuels
Hungary,2015,exports,2824,2824,367.0,0.0,2649740000.0,Liquid biofuels
Hungary,2015,imports,2810,2810,56.0,0.0,404320000.0,Liquid biofuels
Hungary,2015,production,2794,2794,396.0,0.0,2859120000.0,Liquid biofuels
Hungary,2015,stock changes,2838,2838,18.0,0.0,129960000.0,Liquid biofuels
Hungary,2016,Consumption by road,6465,6465,229.0,0.0,2098180000.0,Liquid biofuels
Hungary,2016,Consumption in transport,3572,3572,160.0,0.0,1600000000.0,Liquid biofuels
Hungary,2016,Exports,3529,3529,114.0,0.0,1140000000.0,Liquid biofuels
Hungary,2016,Final consumption,6530,6530,229.0,0.0,2098180000.0,Liquid biofuels
Hungary,2016,Final energy consumption,6409,6409,229.0,0.0,2098180000.0,Liquid biofuels
Hungary,2016,Imports,3514,3514,88.0,0.0,880000000.0,Liquid biofuels
Hungary,2016,Production,3500,3500,156.0,0.0,1560000000.0,Liquid biofuels
Hungary,2016,Stock changes,3544,3544,-30.0,0.0,-300000000.0,Liquid biofuels
Hungary,2016,Total energy supply,6501,6501,229.0,0.0,2098180000.0,Liquid biofuels
Hungary,2016,consumption by transport,2865,2865,69.0,0.0,498180000.0,Liquid biofuels
Hungary,2016,exports,2823,2823,405.0,0.0,2924100000.0,Liquid biofuels
Hungary,2016,imports,2809,2809,72.0,0.0,519840000.0,Liquid biofuels
Hungary,2016,production,2793,2793,426.0,0.0,3075720000.0,Liquid biofuels
Hungary,2016,stock changes,2837,2837,24.0,0.0,173280000.0,Liquid biofuels
Hungary,2017,Consumption by road,6463,6463,204.0,0.0,1842620000.0,Liquid biofuels
Hungary,2017,Consumption in transport,3571,3571,133.0,0.0,1330000000.0,Liquid biofuels
Hungary,2017,Exports,3528,3528,144.0,0.0,1440000000.0,Liquid biofuels
Hungary,2017,Final consumption,6528,6528,204.0,0.0,1842620000.0,Liquid biofuels
Hungary,2017,Final energy consumption,6407,6407,204.0,0.0,1842620000.0,Liquid biofuels
Hungary,2017,Imports,3513,3513,125.0,0.0,1250000000.0,Liquid biofuels
Hungary,2017,Production,3499,3499,158.0,0.0,1580000000.0,Liquid biofuels
Hungary,2017,Stock changes,3543,3543,6.0,0.0,60000000.0,Liquid biofuels
Hungary,2017,Total energy supply,6499,6499,206.0,0.0,1857060000.0,Liquid biofuels
Hungary,2017,consumption by transport,2864,2864,71.0,0.0,512620000.0,Liquid biofuels
Hungary,2017,exports,2822,2822,435.0,0.0,3140700000.0,Liquid biofuels
Hungary,2017,imports,2808,2808,66.0,0.0,476520000.0,Liquid biofuels
Hungary,2017,production,2792,2792,440.0,0.0,3176800000.0,Liquid biofuels
Hungary,2017,stock changes,2836,2836,-2.0,0.0,-14440000.0,Liquid biofuels
Hungary,2018,Consumption by road,6461,6461,239.0,0.0,2167600000.0,Liquid biofuels
Hungary,2018,Consumption in transport,3570,3570,159.0,0.0,1590000000.0,Liquid biofuels
Hungary,2018,Exports,3527,3527,134.0,0.0,1340000000.0,Liquid biofuels
Hungary,2018,Final consumption,6526,6526,239.0,0.0,2167600000.0,Liquid biofuels
Hungary,2018,Final energy consumption,6405,6405,239.0,0.0,2167600000.0,Liquid biofuels
Hungary,2018,Imports,3512,3512,135.0,0.0,1350000000.0,Liquid biofuels
Hungary,2018,Production,3498,3498,161.0,0.0,1610000000.0,Liquid biofuels
Hungary,2018,Stock changes,3542,3542,3.0,0.0,30000000.0,Liquid biofuels
Hungary,2018,Total energy supply,6497,6497,239.0,0.0,2167600000.0,Liquid biofuels
Hungary,2018,consumption by transport,2863,2863,80.0,0.0,577600000.0,Liquid biofuels
Hungary,2018,exports,2821,2821,446.0,0.0,3220120000.0,Liquid biofuels
Hungary,2018,imports,2807,2807,60.0,0.0,433200000.0,Liquid biofuels
Hungary,2018,production,2791,2791,476.0,0.0,3436720000.0,Liquid biofuels
Hungary,2018,stock changes,2835,2835,10.0,0.0,72200000.0,Liquid biofuels
Hungary,2019,Consumption by road,6459,6459,247.0,0.0,2269840000.0,Liquid biofuels
Hungary,2019,Consumption in transport,3569,3569,175.0,0.0,1750000000.0,Liquid biofuels
Hungary,2019,Exports,3526,3526,139.0,0.0,1390000000.0,Liquid biofuels
Hungary,2019,Final consumption,6524,6524,247.0,0.0,2269840000.0,Liquid biofuels
Hungary,2019,Final energy consumption,6403,6403,247.0,0.0,2269840000.0,Liquid biofuels
Hungary,2019,Imports,3511,3511,154.0,0.0,1540000000.0,Liquid biofuels
Hungary,2019,Production,3497,3497,168.0,0.0,1680000000.0,Liquid biofuels
Hungary,2019,Stock changes,3541,3541,8.0,0.0,80000000.0,Liquid biofuels
Hungary,2019,Total energy supply,6495,6495,248.0,0.0,2277060000.0,Liquid biofuels
Hungary,2019,consumption by transport,2862,2862,72.0,0.0,519840000.0,Liquid biofuels
Hungary,2019,exports,2820,2820,503.0,0.0,3631660000.0,Liquid biofuels
Hungary,2019,imports,2806,2806,76.0,0.0,548720000.0,Liquid biofuels
Hungary,2019,production,2790,2790,507.0,0.0,3660540000.0,Liquid biofuels
Hungary,2019,stock changes,2834,2834,7.0,0.0,50540000.0,Liquid biofuels
Hungary,2020,Exports,3525,3525,91.0,0.0,910000000.0,Liquid biofuels
Hungary,2020,Imports,3510,3510,164.0,0.0,1640000000.0,Liquid biofuels
Hungary,2020,Production,3496,3496,145.0,0.0,1450000000.0,Liquid biofuels
Hungary,2020,Stock changes,3540,3540,1.0,0.0,10000000.0,Liquid biofuels
Hungary,2020,Total energy supply,6493,6493,344.0,0.0,3086940000.0,Liquid biofuels
Hungary,2020,exports,2819,2819,428.0,0.0,3090160000.0,Liquid biofuels
Hungary,2020,imports,2805,2805,70.0,0.0,505400000.0,Liquid biofuels
Hungary,2020,production,2789,2789,497.0,0.0,3588340000.0,Liquid biofuels
Hungary,2020,stock changes,2833,2833,12.0,0.0,86640000.0,Liquid biofuels
Iceland,2013,Consumption by road,3674,3674,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2013,Consumption in transport,3667,3667,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2013,Final consumption,3699,3699,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2013,Final energy consumption,3651,3651,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2013,Imports,3636,3636,3.0,0.0,30000000.0,Liquid biofuels
Iceland,2013,Stock changes,3644,3644,1.0,0.0,10000000.0,Liquid biofuels
Iceland,2013,Total energy supply,3692,3692,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2014,Consumption by road,3673,3673,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2014,Consumption in transport,3666,3666,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2014,Final consumption,3698,3698,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2014,Final energy consumption,3650,3650,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2014,Imports,3635,3635,3.0,0.0,30000000.0,Liquid biofuels
Iceland,2014,Stock changes,3643,3643,1.0,0.0,10000000.0,Liquid biofuels
Iceland,2014,Total energy supply,3691,3691,2.0,0.0,20000000.0,Liquid biofuels
Iceland,2015,Consumption by road,6619,6619,14.0,0.0,134440000.0,Liquid biofuels
Iceland,2015,Consumption in transport,3665,3665,12.0,0.0,120000000.0,Liquid biofuels
Iceland,2015,Final consumption,6655,6655,14.0,0.0,134440000.0,Liquid biofuels
Iceland,2015,Final energy consumption,6586,6586,14.0,0.0,134440000.0,Liquid biofuels
Iceland,2015,Imports,3634,3634,12.0,0.0,120000000.0,Liquid biofuels
Iceland,2015,Stock changes,3642,3642,0.0,0.0,0.0,Liquid biofuels
Iceland,2015,Total energy supply,6643,6643,14.0,0.0,134440000.0,Liquid biofuels
Iceland,2015,consumption by transport,2942,2942,2.0,0.0,14440000.0,Liquid biofuels
Iceland,2015,imports,2928,2928,2.0,0.0,14440000.0,Liquid biofuels
Iceland,2016,Consumption by road,6617,6617,16.0,0.0,146100000.0,Liquid biofuels
Iceland,2016,Consumption in transport,3664,3664,11.0,0.0,110000000.0,Liquid biofuels
Iceland,2016,Final consumption,6653,6653,16.0,0.0,146100000.0,Liquid biofuels
Iceland,2016,Final energy consumption,6584,6584,16.0,0.0,146100000.0,Liquid biofuels
Iceland,2016,Imports,3633,3633,12.0,0.0,120000000.0,Liquid biofuels
Iceland,2016,Stock changes,3641,3641,0.0,0.0,0.0,Liquid biofuels
Iceland,2016,Total energy supply,6641,6641,16.0,0.0,148880000.0,Liquid biofuels
Iceland,2016,consumption by transport,2941,2941,5.0,0.0,36100000.0,Liquid biofuels
Iceland,2016,imports,2927,2927,4.0,0.0,28880000.0,Liquid biofuels
Iceland,2017,"Consumption by agriculture, forestry and fishing",3681,3681,0.074,0.0,740000.0,Liquid biofuels
Iceland,2017,Consumption by construction ,3660,3660,0.036,0.0,360000.0,Liquid biofuels
Iceland,2017,Consumption by domestic navigation,3676,3676,0.002,0.0,20000.0,Liquid biofuels
Iceland,2017,"Consumption by manufacturing, construction and non-fuel mining industry",3654,3654,0.036,0.0,360000.0,Liquid biofuels
Iceland,2017,Consumption by other,3679,3679,0.152,0.0,1520000.0,Liquid biofuels
Iceland,2017,"Consumption by other manufacturing, construction and non-fuel mining industry",3657,3657,0.036,0.0,360000.0,Liquid biofuels
Iceland,2017,Consumption by road,6615,6615,17.603,0.0,163328180.0,Liquid biofuels
Iceland,2017,Consumption in transport,3663,3663,13.036,0.0,130360000.0,Liquid biofuels
Iceland,2017,Consumption not elsewhere specified (other),3684,3684,0.078,0.0,780000.0,Liquid biofuels
Iceland,2017,Final consumption,6651,6651,17.793,0.0,165228180.0,Liquid biofuels
Iceland,2017,Final energy consumption,6582,6582,17.793,0.0,165228180.0,Liquid biofuels
Iceland,2017,Imports,3632,3632,18.374,0.0,183740000.0,Liquid biofuels
Iceland,2017,Stock changes,3640,3640,4.929,0.0,49290000.0,Liquid biofuels
Iceland,2017,Total energy supply,6639,6639,18.517,0.0,171069840.0,Liquid biofuels
Iceland,2017,consumption by transport,2940,2940,4.569,0.0,32988180.0,Liquid biofuels
Iceland,2017,imports,2926,2926,3.614,0.0,26093080.0,Liquid biofuels
Iceland,2017,stock changes,2932,2932,-1.458,0.0,-10526760.0,Liquid biofuels
Iceland,2018,Consumption by construction ,3659,3659,0.056,0.0,560000.0,Liquid biofuels
Iceland,2018,"Consumption by manufacturing, construction and non-fuel mining industry",3653,3653,0.056,0.0,560000.0,Liquid biofuels
Iceland,2018,Consumption by other,3678,3678,0.08,0.0,800000.0,Liquid biofuels
Iceland,2018,"Consumption by other manufacturing, construction and non-fuel mining industry",3656,3656,0.056,0.0,560000.0,Liquid biofuels
Iceland,2018,Consumption by road,6613,6613,21.381999999999998,0.0,196892580.0,Liquid biofuels
Iceland,2018,Consumption in transport,3662,3662,15.293,0.0,152930000.0,Liquid biofuels
Iceland,2018,Consumption not elsewhere specified (other),3683,3683,0.08,0.0,800000.0,Liquid biofuels
Iceland,2018,Final consumption,6649,6649,21.518,0.0,198252580.0,Liquid biofuels
Iceland,2018,Final energy consumption,6580,6580,21.518,0.0,198252580.0,Liquid biofuels
Iceland,2018,Imports,3631,3631,12.347,0.0,123470000.0,Liquid biofuels
Iceland,2018,Stock changes,3639,3639,-2.058,0.0,-20580000.0,Liquid biofuels
Iceland,2018,Total energy supply,6637,6637,20.573999999999998,0.0,188590180.0,Liquid biofuels
Iceland,2018,consumption by transport,2939,2939,6.089,0.0,43962580.0,Liquid biofuels
Iceland,2018,imports,2925,2925,6.533,0.0,47168260.0,Liquid biofuels
Iceland,2018,stock changes,2931,2931,0.364,0.0,2628080.0,Liquid biofuels
Iceland,2019,"Consumption by agriculture, forestry and fishing",3680,3680,0.068,0.0,680000.0,Liquid biofuels
Iceland,2019,Consumption by construction ,3658,3658,0.056,0.0,560000.0,Liquid biofuels
Iceland,2019,Consumption by domestic navigation,3675,3675,0.002,0.0,20000.0,Liquid biofuels
Iceland,2019,"Consumption by manufacturing, construction and non-fuel mining industry",3652,3652,0.056,0.0,560000.0,Liquid biofuels
Iceland,2019,Consumption by other,3677,3677,0.112,0.0,1120000.0,Liquid biofuels
Iceland,2019,"Consumption by other manufacturing, construction and non-fuel mining industry",3655,3655,0.056,0.0,560000.0,Liquid biofuels
